Unnamed: 0.1,reaction,electrophile SMILES,nucleophile SMILES,ReactionSMILES,"3,3â€™ Catalyst Substituent ",N Catalyst Substituent,catalyst SMILES,solvent,time (hours),temperature (Celsius),Temperature K,% yield,e.r. 1,e.r. 2,d.r.,ee,ddG,Conversion %,r.r. (regioisomeric ratio),reference,"CatalystSMILES
",Unnamed: 0,ster1,ster2,ster3,Dih,Atom1_charge,Valance_atom1,Rydberg_atom1,TotalNBO_atom1,Atom2_charge,Valance_atom2,Rydberg_atom2,TotalNBO_atom2,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur35,Vbur5,Vbur75,old_name,missing,smiles_x,L_x,Bmin_x,Bmax_x,bur_shell_x,bur_vol_x,max_distance_x,tot_V_x,disp_x,max_axis_x,A2_x,min_axis_x,smiles_y,L_y,Bmin_y,Bmax_y,bur_shell_y,bur_vol_y,max_distance_y,tot_V_y,disp_y,max_axis_y,A2_y,min_axis_y,nL,nBmin,nBmax,nbur_vol
67,7,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,CHCl3,24,25,298.15,,77.0,23.0,,54.0,0.71547236028815,80,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1,10.63211945,1.7,6.091455167171434,0.0,26.588369468270205,10.601674463939371,91.4599474508888,3.5705201788799377,10.590342333123802,0.3955590991430665,0.194665760885448,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
68,8,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,24,25,298.15,,95.5,4.5,,91.0,1.80897355027087,52,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1,10.63211945,1.7,6.091455167171434,0.0,26.588369468270205,10.601674463939371,91.4599474508888,3.5705201788799377,10.590342333123802,0.3955590991430665,0.194665760885448,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
69,10,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,24,10,283.15,,96.5,3.5,,93.0,1.86514448881084,full,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1,10.63211945,1.7,6.091455167171434,0.0,26.588369468270205,10.601674463939371,91.4599474508888,3.5705201788799377,10.590342333123802,0.3955590991430665,0.194665760885448,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
70,11,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,12,0,273.15,,97.0,3.0,,94.0,1.88569976525721,full,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1,10.63211945,1.7,6.091455167171434,0.0,26.588369468270205,10.601674463939371,91.4599474508888,3.5705201788799377,10.590342333123802,0.3955590991430665,0.194665760885448,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
71,4,COC(=O)/C=C/c1ccc(C)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(C)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,95,97.0,3.0,,94.0,1.88569976525721,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(C)cc1,11.67287477,1.7,5.7045791473842575,0.0,26.7746896925786,11.538486267228816,87.45492018273185,3.471367945713831,11.35710803789943,0.3750262443324293,0.1591912949548257,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
72,5,COC(=O)/C=C/c1cccc(C)c1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1cccc(C)c1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,95,98.0,2.0,,96.0,2.11121871885583,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1cccc(C)c1,10.65925389,1.91176109861334,4.294730115804623,0.0,27.653319909290232,10.371922237016229,142.44364071108,3.1698579810525467,10.185458197027549,0.5288648802962044,0.2548922464447244,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
73,6,COC(=O)/C=C/c1ccccc1C,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccccc1CCO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,120,0,273.15,92,96.5,3.5,,93.0,1.79927323721943,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1C,10.46052887,1.7,6.5279224347434806,0.0,26.619120793579288,10.830198228465717,190.2101022446649,4.237423311601062,10.5547177378515,0.432803741345251,0.3737685037066771,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
74,7,COC(=O)/C=C/c1ccc(F)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(F)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,99,97.5,2.5,,95.0,1.98739390118966,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(F)cc1,11.30538123,1.885186151421481,3.781654717044433,0.0,27.24819962304009,10.336131989911069,93.78319393907243,4.293467735907578,10.326214076740856,0.3925317758556508,0.2169835584401157,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
75,8,COC(=O)/C=C/c1ccc(Cl)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(Cl)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,97,97.5,2.5,,95.0,1.98739390118966,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(Cl)cc1,12.02463849,1.817468889182027,3.784282546104469,0.0,27.208322860363577,10.73516515727028,113.90943928685408,3.60859937104988,10.724223801745165,0.3145708698422377,0.2935915859683004,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
76,9,COC(=O)/C=C/c1ccc(Br)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(Br)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,98,98.0,2.0,,96.0,2.11121871885583,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(Br)cc1,12.40473577,1.7,5.2762536411995,0.0,26.45218609482988,11.310272346347103,132.88641712853502,8.423927332168207,11.270894825830233,0.3904344524918091,0.2377153723375163,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
77,10,COC(=O)/C=C/c1cccc2ccccc12,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1cccc2ccccc12CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,48,0,273.15,92,94.5,5.5,,89.0,1.54272103334975,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1cccc2ccccc12,11.16397323,2.0060343550518533,5.28844040732414,0.0,27.571321648013093,10.884504854732604,195.3015233924088,5.332559541410452,10.687581096587897,0.6446280431309991,0.2481750778810767,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
78,11,COC(=O)/C=C/c1ccc(OC)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(OC)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,24,0,273.15,95,95.5,4.5,,91.0,1.6572903748331,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(OC)cc1,12.84974822,1.7,5.61306310161088,0.0,26.50983767043073,12.88531148565516,143.57622479827805,10.200158495362045,12.848129443001008,0.2912357989801188,0.232443850876235,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
79,12,COC(=O)/C=C/c1ccc(C#N)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(C#N)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,P-xylene,14,0,273.15,89,97.5,2.5,,95.0,1.98739390118966,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(C#N)cc1,12.62165352,1.7095842845341611,3.77133888412034,0.0,27.52455186963227,11.54793340156074,246.58686656269245,5.315994493052974,10.923355654037362,0.4624069548408928,0.4091451073895044,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
80,13,COC(=O)/C=C/c1ccc(N(=O)=O)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccc(N(=O)=O)cc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,"Toluene/1,4-dioxane (3:1)",96,0,273.15,76,95.0,5.0,,90.0,1.5972871852184,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccc(N(=O)=O)cc1,12.22089032,1.748629719223982,3.785218752980232,0.0,27.148001520635106,11.1740655160515,96.0115476252762,3.015353035087292,11.12141489202588,0.4185124796130611,0.1667765283927144,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
81,14,COC(=O)/C=C/c2ccc1OCOc1c2,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c2ccc1OCOc1c2CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,M-xylene,72,25,298.15,84,97.0,3.0,,94.0,2.05828806520753,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c2ccc1OCOc1c2,11.68548315,1.7006708464590958,4.153425913964792,0.0,27.361270957918105,11.604758041686852,137.29907150918146,3.5751805182448098,11.597741266378709,0.3623531410617081,0.2428931808963495,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
82,15,COC(=O)/C=C/c1ccco1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/c1ccco1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,14,0,273.15,94,95.0,5.0,,90.0,1.5972871852184,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccco1,9.96260778,1.7,5.427670560700634,0.0,26.60092657189287,10.20322086254396,83.34375061959297,3.696312455078044,9.802635510132742,0.4038451722785821,0.2190935443631131,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
83,16,COC(=O)/C=C/CCc1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/CCc1ccccc1CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,Methyl-cyclohexane,24,-40,233.15,92,97.0,3.0,,94.0,1.6095584853367,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/CCc1ccccc1,12.56551105,1.9274355320297425,4.474841246825035,0.0,27.19546268839612,12.347413913043088,169.1424813505031,4.234849046861442,12.345211782813138,0.3465715293864195,0.2593965410219946,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
84,17,CCCCCCC/C=C/C(=O)OC,CO/C(O[Si](C)(C)C)=C(C)/C,CCCCCCC/C=C/C(=O)OCCO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,Methyl-cyclohexane,48,-40,233.15,94,95.0,5.0,,90.0,1.36338095271341,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,CCCCCCC/C=C/C(=O)OC,13.44562938,1.901548462708316,4.781457932975656,0.0,28.934128200950557,13.146878057528186,188.3817038935585,3.122301794506866,13.05078948313626,0.2963877422268431,0.2859355337803932,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
85,18,COC(=O)/C=C/C(C)C,CO/C(O[Si](C)(C)C)=C(C)/C,COC(=O)/C=C/C(C)CCO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,24,40,313.15,27 conversion,84.5,15.5,,69.0,1.05471433333436,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/C(C)C,8.33679761,1.7,5.358828261512088,0.0,26.894816838607845,8.765177258680085,104.5936584165499,3.389776260914666,8.533280806906674,0.4449503547514462,0.3783081386315359,CO/C(O[Si](C)(C)C)=C(C)/C,5.48553452,2.0326158019749454,6.7287662207709085,0.0,39.40652240510207,8.104978541943078,208.54409931916456,4.870423751801392,8.094696272090365,0.7161650620347254,0.5490135994027933,5.48553452,2.0326158019749454,6.7287662207709085,39.40652240510207
86,2,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C/1CCCCC1,COC(=O)/C=C/c1ccccc1CO/C(O[Si](C)(C)C)=C/1CCCCC1,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,,cyclohexane,-,0,273.15,95,98.0,2.0,,96.0,2.11121871885583,,,,CC3(C)c1ccccc1c2ccc(I)cc23NS(=O)(=O)C(F)(F)F,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,39.0075,-0.04841,4.02932,0.01998,6.04841,-0.04359,4.02527,0.01921,6.04359,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,42.9403851964903,25.4322143275877,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,,COC(=O)/C=C/c1ccccc1,10.63211945,1.7,6.091455167171434,0.0,26.588369468270205,10.601674463939371,91.4599474508888,3.5705201788799377,10.590342333123802,0.3955590991430665,0.194665760885448,CO/C(O[Si](C)(C)C)=C/1CCCCC1,7.46083285,2.051813251226266,6.845861033082187,0.0,36.15161283584791,9.126999262718964,275.10108936286105,4.675337364973802,8.935490513385494,0.6968035439426172,0.5533842126258917,7.46083285,2.051813251226266,6.845861033082187,36.15161283584791
